frame,left_opening,right_opening
555,35.00,39.00
556,36.00,40.00
557,35.00,39.00
558,35.15,39.00
559,35.00,40.00
560,36.00,39.00
561,35.00,40.00
562,36.00,39.00
563,36.00,39.00
564,36.00,39.00
565,36.00,39.00
566,36.00,40.00
567,37.00,39.00
568,36.00,39.00
569,36.00,40.00
570,37.00,39.00
571,37.00,39.00
572,37.00,39.00
573,37.00,40.00
574,37.00,39.00
575,37.00,40.00
576,37.00,39.00
577,36.00,40.00
578,36.00,39.00
579,36.00,39.00
580,37.00,39.00
581,37.00,39.00
582,36.00,39.00
583,36.00,40.00
584,36.00,39.00
585,36.00,39.00
586,35.00,39.00
587,36.00,38.00
588,36.00,40.00
589,37.00,39.00
590,33.70,39.00
591,34.00,38.00
592,37.60,38.00
593,36.00,38.85
594,36.00,39.00
595,37.00,39.00
596,36.00,39.00
597,37.00,39.00
598,37.00,40.00
599,36.00,38.00
600,36.00,38.00
601,36.00,39.00
602,36.00,39.00
603,36.00,39.00
604,36.00,39.00
605,37.00,38.00
606,36.00,39.00
607,36.00,39.00
608,35.00,39.00
609,35.00,39.75
610,38.00,39.00
611,37.00,39.00
612,37.00,39.00
613,36.70,39.00
614,35.00,39.00
615,36.00,39.00
616,36.00,39.00
617,36.00,40.20
618,36.00,40.00
619,37.00,39.00
620,37.00,40.00
621,37.00,39.40
622,37.00,40.95
623,38.00,40.00
624,36.00,39.00
625,37.55,41.00
626,37.00,39.00
627,34.00,43.00
628,34.00,42.00
629,38.00,41.00
630,37.00,41.00
631,37.00,39.00
632,37.00,39.00
633,36.00,38.20
634,34.00,39.00
635,34.00,40.75
636,34.00,41.00
637,33.00,40.00
638,36.00,41.00
639,35.00,39.00
640,36.00,40.00
641,33.00,40.00
642,36.00,40.00
643,33.00,39.00
644,36.00,39.00
645,36.00,39.00
646,36.00,39.00
647,36.00,39.00
648,36.00,40.00
649,36.00,39.40
650,35.00,39.00
651,35.00,39.00
652,35.05,40.00
653,36.00,39.00
654,32.00,39.00
655,29.00,30.00
656,25.00,27.00
657,27.00,30.00
658,31.00,32.00
659,33.00,36.00
660,33.00,35.85
661,31.00,36.00
662,35.00,37.00
663,34.00,37.00
664,34.00,37.00
665,32.00,38.00
666,32.00,39.00
667,33.20,39.00
668,33.70,38.00
669,33.00,38.00
670,33.00,38.00
671,32.00,38.00
672,33.00,38.00
673,34.00,39.80
674,32.00,39.00
675,34.00,42.00
676,34.00,37.00
677,22.00,23.00
678,18.00,19.00
679,16.00,20.00
680,21.00,21.00
681,26.00,27.00
682,30.00,30.80
683,32.00,33.00
684,32.00,34.00
685,34.00,35.00
686,33.00,35.00
687,33.00,38.00
688,33.00,37.00
689,32.00,38.00
690,33.00,38.00
691,35.00,37.00
692,35.00,38.00
693,35.00,38.00
694,36.00,37.00
695,35.00,38.00
696,36.00,37.00
697,34.00,36.20
698,35.00,38.00
699,34.00,37.15
700,36.00,38.00
701,35.00,37.00
702,35.00,37.00
703,35.00,37.00
704,35.00,36.00
705,34.00,37.00
706,34.00,37.00
707,35.00,36.00
708,34.65,38.00
709,35.00,38.00
710,36.00,36.00
711,35.00,37.00
712,35.00,37.00
713,35.00,37.00
714,35.00,37.00
715,35.00,37.00
716,35.00,37.00
717,35.00,37.00
718,32.00,37.00
719,35.00,37.00
720,34.00,34.00
721,18.00,19.00
722,15.00,17.00
723,16.00,19.00
724,22.95,23.95
