frame,left_opening,right_opening
417,53.00,53.00
418,54.00,55.00
419,26.00,24.00
420,29.00,35.00
421,49.00,49.00
422,53.00,52.00
423,53.00,54.00
424,19.00,19.30
425,18.00,22.00
426,44.00,45.00
427,48.15,50.00
428,48.00,44.00
429,21.00,23.00
430,40.00,41.00
431,51.00,51.00
432,53.00,49.00
433,53.00,52.00
434,54.00,53.00
435,19.00,22.00
436,24.00,28.00
437,45.00,49.00
438,53.00,52.00
439,55.00,54.00
440,52.00,53.00
441,51.00,54.00
442,53.00,55.00
443,19.00,19.00
444,24.00,29.00
445,44.00,48.00
446,47.00,51.00
447,41.00,41.00
448,25.00,28.00
449,24.00,28.00
450,45.90,47.00
451,51.00,52.00
452,51.00,53.00
453,51.00,52.00
454,51.00,52.00
455,52.00,51.00
456,51.00,53.00
457,50.00,53.00
458,50.00,53.00
459,30.00,29.00
460,37.00,42.00
461,45.00,42.00
462,21.00,21.00
463,37.00,43.00
464,48.00,50.00
465,51.00,52.00
466,49.70,51.00
467,51.00,52.00
468,52.00,52.00
469,17.00,23.00
470,21.00,24.00
471,22.00,26.00
472,23.00,25.00
473,40.00,46.00
474,46.00,51.00
475,51.00,51.00
476,50.00,51.00
477,49.00,52.00
478,52.00,52.00
479,50.00,52.00
480,48.00,51.00
481,48.00,50.00
482,54.00,53.00
483,54.55,52.00
484,55.00,53.00
485,57.00,53.00
486,57.00,55.00
487,56.00,55.00
488,55.80,53.00
489,55.00,53.00
490,24.00,25.00
491,39.00,41.00
492,52.00,48.00
493,51.00,52.00
494,54.00,52.00
495,54.00,53.00
496,56.00,53.00
497,54.00,53.00
498,54.95,50.25
499,53.00,51.00
500,54.00,53.00
501,54.00,52.00
502,49.00,45.00
503,16.00,22.00
504,39.00,38.00
505,53.15,49.00
506,54.00,50.00
507,54.00,50.00
508,59.00,52.00
509,59.00,53.00
510,59.00,53.00
511,56.00,51.00
512,44.00,39.00
513,51.00,51.00
514,53.00,53.00
515,54.00,53.00
516,56.00,54.00
517,52.90,53.00
518,18.00,23.00
519,23.00,28.00
520,47.00,47.00
521,53.60,50.00
522,53.00,51.00
523,53.00,52.00
524,53.00,52.00
525,56.00,52.00
526,56.00,53.00
527,56.50,53.00
528,56.00,53.00
529,56.00,55.00
530,54.00,54.00
531,55.00,54.00
532,58.00,53.00
533,57.00,55.00
534,57.00,53.00
535,54.00,52.00
536,20.00,24.85
537,21.00,27.00
538,45.95,47.00
539,44.00,51.00
540,48.00,48.00
541,53.35,50.00
542,56.00,53.00
543,52.00,54.00
544,54.00,54.00
545,60.00,55.00
546,56.00,56.00
547,56.00,55.00
548,56.90,55.00
549,45.00,39.00
550,17.00,24.00
551,19.10,27.00
552,28.00,31.00
553,46.00,47.00
554,47.00,50.00
555,48.00,54.00
556,37.00,51.00
557,53.00,55.00
558,54.00,54.00
559,55.00,53.00
560,51.00,55.00
561,55.00,54.00
562,20.00,22.00
563,30.00,33.00
564,45.00,48.00
565,19.00,24.00
566,22.50,28.00
567,30.00,48.00
568,44.80,50.00
569,47.00,52.00
570,51.00,53.00
571,54.00,53.00
572,50.00,54.00
