frame,left_opening,right_opening
690,56.00,49.00
691,58.00,50.00
692,59.00,51.00
693,58.00,52.60
694,58.00,54.00
695,58.00,54.00
696,59.00,53.00
697,59.00,52.00
698,60.00,53.00
699,59.00,54.00
700,60.00,54.00
701,59.00,53.00
702,60.00,53.25
703,60.00,55.00
704,60.00,53.00
705,59.05,53.00
706,59.00,53.00
707,60.00,53.00
708,59.00,53.00
709,59.00,54.00
710,59.00,54.00
711,59.00,54.00
712,61.00,54.00
713,59.00,54.00
714,59.00,54.00
715,60.00,55.00
716,60.00,55.00
717,61.00,54.00
718,61.00,54.00
719,61.00,56.00
720,61.00,55.85
721,61.00,55.00
722,61.00,55.00
723,60.00,55.00
724,60.00,54.00
725,60.00,54.00
726,59.00,54.00
727,60.00,54.00
728,60.00,54.00
729,60.00,54.00
730,60.00,54.00
731,60.00,54.00
732,60.00,54.00
733,60.00,53.00
734,59.00,53.00
735,58.00,53.00
736,59.00,53.00
737,57.00,50.00
738,40.00,36.00
739,18.00,43.00
740,19.00,46.00
741,24.00,22.00
742,30.00,30.00
743,41.00,33.20
744,47.00,39.00
745,51.00,43.00
746,53.00,45.00
747,54.00,47.00
748,55.00,47.00
749,55.00,48.00
750,56.00,48.20
751,56.00,48.00
752,55.00,49.00
753,56.00,47.00
754,56.00,48.00
755,55.00,47.00
756,55.00,47.00
757,55.00,46.00
758,55.00,47.00
759,55.00,46.00
760,55.00,46.00
761,54.00,47.00
762,54.00,46.00
763,54.00,46.00
764,53.00,46.00
765,54.00,46.00
766,54.00,46.00
767,53.00,46.00
768,53.00,47.00
769,53.00,47.00
770,53.00,46.40
771,53.00,47.00
772,55.00,46.00
773,54.00,47.00
774,54.00,47.00
775,54.00,49.00
776,55.00,47.00
777,54.00,49.00
778,55.00,49.05
779,55.00,48.45
780,55.00,49.00
781,55.00,48.00
782,55.00,47.00
783,54.00,48.00
784,50.00,45.00
785,34.00,26.00
786,19.00,39.00
787,21.00,40.00
788,27.00,37.00
789,33.00,24.00
790,41.00,31.00
791,46.00,37.00
792,49.00,41.00
793,50.00,43.00
794,47.00,40.00
795,22.00,31.00
796,19.00,44.00
797,20.00,45.00
798,21.00,44.00
799,21.00,45.00
800,22.00,45.00
801,20.00,43.00
802,26.00,21.00
803,43.00,34.00
804,52.00,42.00
805,55.00,46.00
806,57.00,49.00
807,57.00,48.00
808,59.00,49.05
809,59.00,50.00
810,60.00,51.00
811,60.00,53.00
812,60.00,52.00
813,60.00,52.00
814,58.40,52.00
815,59.00,52.00
816,57.00,51.00
817,58.00,51.00
818,57.00,50.00
819,58.00,52.00
820,58.00,51.00
821,58.00,50.00
822,58.00,50.00
823,58.00,49.00
824,58.00,49.00
825,58.00,49.00
826,58.00,48.00
827,57.00,49.00
828,58.00,47.00
829,57.00,49.00
830,57.00,46.00
831,57.00,48.00
832,57.00,48.00
833,57.00,48.00
834,56.00,47.00
835,55.00,47.00
836,54.15,47.00
837,55.00,47.00
838,53.00,44.00
839,39.00,33.00
840,21.00,39.00
841,22.00,40.00
842,30.00,32.00
843,35.00,25.00
844,40.00,31.00
845,44.00,36.00
846,47.00,38.00
847,49.00,42.00
848,50.00,43.00
849,51.00,43.00
850,51.00,44.00
851,51.00,44.00
852,52.00,45.00
853,51.00,45.00
854,53.00,45.00
855,53.00,46.00
856,53.00,46.00
857,53.00,46.75
858,54.00,46.00
859,53.00,45.00
860,54.00,46.00
861,53.00,46.00
862,53.00,46.00
863,53.00,46.00
864,52.00,47.00
865,52.00,46.00
866,53.00,46.00
867,52.00,46.00
868,52.00,46.00
869,53.00,46.00
870,53.00,45.00
871,52.00,47.00
872,53.00,48.00
873,54.00,46.00
874,53.00,46.00
875,54.00,46.00
876,54.00,47.00
877,55.00,47.00
878,55.00,47.00
879,55.00,49.00
880,55.00,47.00
881,55.00,47.00
882,55.00,47.00
883,55.00,47.00
884,55.00,49.00
885,55.00,49.00
886,54.00,49.00
887,55.00,48.00
888,55.00,48.00
889,55.00,47.00
890,55.00,48.00
891,54.00,48.00
892,55.00,47.00
893,55.00,48.00
894,55.00,48.00
895,55.00,48.00
896,56.00,50.00
897,56.00,49.00
898,56.00,50.00
899,48.00,44.00
900,22.00,37.00
901,19.00,40.00
902,21.00,35.00
903,30.00,24.00
904,39.00,32.00
905,45.00,38.00
906,48.00,41.00
907,50.00,43.80
908,51.00,45.00
909,52.00,46.00
910,52.00,47.00
911,52.00,47.00
912,54.00,47.00
913,53.00,48.00
914,50.00,47.00
915,35.00,35.00
916,19.95,42.00
917,21.00,44.00
918,20.00,44.00
919,21.00,44.00
920,21.00,44.40
921,18.00,42.00
922,21.00,34.00
923,33.00,25.00
924,40.00,33.00
925,46.00,38.00
926,49.00,41.00
927,51.00,44.65
928,52.00,45.00
929,52.00,47.00
930,53.00,47.00
931,54.00,48.00
932,55.00,49.00
933,57.00,51.00
934,57.00,51.00
935,56.00,50.00
936,57.00,51.00
937,56.00,50.00
938,56.00,50.00
939,56.00,51.00
940,56.00,50.00
941,56.00,51.00
942,56.00,50.00
943,57.00,48.00
944,57.00,49.00
945,57.00,49.00
946,57.00,48.00
947,57.00,48.00
948,58.00,48.00
949,56.00,47.00
950,56.00,47.00
951,57.00,49.00
952,56.00,49.00
953,57.00,47.00
954,56.00,48.00
955,57.00,48.00
956,56.65,47.00
957,55.00,46.00
958,48.00,44.00
959,25.00,23.00
960,20.00,41.00
961,20.00,41.00
962,22.00,35.00
963,32.00,24.00
964,41.00,32.00
965,45.00,37.00
966,49.00,41.00
967,49.00,43.00
968,50.00,44.00
969,51.00,44.00
970,52.00,47.00
971,53.00,45.00
972,52.00,47.00
973,52.00,45.00
974,50.00,45.00
975,44.00,39.00
976,34.00,27.05
977,21.00,19.00
978,21.00,43.00
979,21.00,43.00
980,19.00,42.00
981,23.00,34.00
982,34.00,19.00
983,41.00,28.00
984,48.00,37.00
985,50.00,41.00
986,52.00,44.00
987,53.00,46.00
988,53.00,46.00
989,53.00,46.00
990,54.00,46.00
991,54.00,46.00
992,53.00,46.00
993,53.00,46.00
994,53.00,47.00
995,53.00,46.00
996,53.00,46.00
997,52.00,46.00
998,53.00,46.00
999,53.00,45.00
1000,53.00,45.00
1001,54.00,47.00
1002,53.00,45.00
1003,53.00,46.00
1004,53.00,45.00
1005,54.70,46.00
1006,54.00,46.00
1007,52.00,47.00
1008,53.00,46.00
1009,53.00,47.00
1010,52.00,46.00
1011,53.00,46.00
1012,53.00,47.00
1013,54.00,48.00
1014,54.00,48.00
1015,53.00,48.00
1016,54.00,48.00
1017,55.00,49.00
1018,54.00,49.00
1019,51.00,44.00
1020,28.00,25.00
1021,21.00,37.00
1022,25.00,34.00
1023,36.00,27.00
1024,45.00,34.50
1025,48.00,39.00
1026,52.00,42.00
1027,53.00,45.00
1028,53.00,46.00
1029,54.00,46.65
1030,55.00,47.00
1031,56.00,49.00
1032,55.00,48.00
1033,56.00,48.00
1034,56.00,51.00
1035,57.00,50.00
1036,57.00,51.00
1037,58.00,50.00
1038,57.00,50.00
1039,58.00,52.00
1040,57.00,51.00
1041,59.00,51.00
1042,59.00,52.00
1043,59.00,52.00
1044,59.00,52.00
1045,59.45,53.00
1046,59.00,52.10
1047,59.00,52.00
1048,60.00,51.00
1049,57.00,50.00
1050,38.00,34.00
1051,19.00,43.00
1052,22.00,45.00
1053,18.00,23.00
1054,22.00,33.00
1055,34.75,26.00
1056,42.00,34.00
1057,47.00,39.00
1058,52.00,43.00
1059,54.00,44.00
1060,55.00,48.00
1061,57.00,49.00
1062,56.00,49.00
1063,58.00,50.00
1064,58.00,50.00
1065,59.00,52.00
1066,59.00,52.00
1067,58.00,53.00
1068,51.00,45.00
1069,19.00,14.00
1070,23.00,45.00
1071,24.00,46.00
1072,25.00,47.00
1073,25.00,48.00
1074,25.00,48.00
1075,24.00,47.00
1076,23.00,48.00
1077,20.00,45.00
1078,18.00,39.00
1079,24.00,13.00
1080,35.00,27.00
1081,42.00,30.00
1082,48.00,37.00
1083,50.00,40.00
1084,52.00,43.00
1085,54.00,45.00
1086,53.00,46.00
1087,53.00,46.00
1088,54.00,45.00
1089,53.00,45.00
1090,52.00,42.00
1091,35.00,31.00
1092,18.00,36.00
1093,18.00,41.00
1094,19.00,42.00
1095,19.00,42.00
1096,18.00,42.00
1097,19.00,41.00
1098,18.00,40.00
1099,19.00,35.00
1100,28.90,28.00
1101,39.00,28.00
1102,44.00,35.00
1103,50.00,39.00
1104,52.00,43.00
1105,53.00,44.00
1106,53.00,45.00
1107,54.00,45.00
1108,55.00,47.00
1109,57.00,49.00
1110,57.00,49.00
1111,56.40,49.00
1112,58.00,49.00
1113,58.00,51.00
1114,60.00,51.00
1115,60.00,52.00
1116,61.00,51.00
1117,60.00,52.00
1118,60.00,52.00
1119,61.00,52.00
1120,61.00,53.00
1121,61.00,52.00
1122,62.00,54.00
1123,63.00,54.00
1124,63.00,54.00
1125,62.00,54.00
1126,63.00,54.00
1127,62.00,54.00
1128,62.00,54.00
1129,62.00,53.00
1130,61.00,53.00
1131,61.00,53.00
1132,60.00,52.00
1133,37.00,32.00
1134,19.00,44.00
1135,19.00,45.00
1136,20.00,38.00
1137,31.00,22.00
1138,41.00,33.00
1139,48.00,40.00
1140,51.00,44.00
1141,54.00,48.00
1142,56.00,49.00
1143,58.00,51.00
1144,58.00,51.00
1145,59.00,51.00
1146,59.00,53.00
1147,59.00,53.00
1148,60.00,54.00
1149,61.00,54.00
1150,60.00,54.00
1151,60.00,53.00
1152,60.00,53.00
1153,56.00,50.00
1154,32.00,31.00
1155,19.00,42.00
1156,21.00,45.25
1157,20.00,44.00
1158,18.00,43.00
1159,20.00,19.00
1160,30.00,22.00
1161,38.00,29.75
1162,44.00,37.00
1163,48.00,41.00
1164,53.00,44.00
1165,54.00,46.00
1166,57.00,49.00
1167,58.00,50.00
1168,58.45,52.00
1169,58.00,52.00
1170,57.00,51.00
1171,59.00,51.00
1172,59.00,53.00
1173,59.00,54.00
1174,60.00,55.00
1175,60.00,53.00
1176,61.00,54.00
1177,60.00,54.00
1178,61.00,55.00
1179,61.00,55.00
1180,61.00,54.00
1181,61.00,55.00
1182,60.00,53.00
1183,53.00,47.75
1184,25.00,24.00
1185,21.00,42.00
1186,23.00,45.00
1187,24.00,46.00
1188,23.00,45.00
1189,23.00,46.00
1190,24.00,46.00
1191,24.00,46.00
1192,21.00,45.00
1193,18.00,20.00
1194,29.00,21.00
1195,38.00,27.00
1196,45.00,35.00
1197,48.00,40.00
1198,53.00,43.00
1199,54.00,46.00
1200,55.00,48.00
1201,56.00,47.00
1202,57.00,49.00
1203,56.00,49.00
1204,56.00,50.00
1205,56.00,50.00
1206,56.00,51.00
1207,57.00,51.00
1208,57.00,51.00
1209,58.00,52.00
1210,58.00,52.00
1211,57.00,53.00
1212,57.00,53.00
1213,57.00,53.00
1214,58.00,52.00
1215,59.00,52.00
1216,60.00,52.00
1217,59.00,52.00
1218,59.00,52.00
1219,60.00,52.00
1220,59.00,52.40
1221,57.00,52.00
1222,60.00,53.00
1223,58.00,53.00
1224,58.00,53.00
1225,58.00,53.00
1226,54.00,50.00
1227,22.00,19.00
1228,21.00,41.00
1229,18.00,39.00
1230,28.00,20.00
1231,40.00,31.25
1232,48.00,39.00
1233,52.00,44.00
1234,55.00,48.00
1235,57.00,50.00
1236,58.00,51.00
1237,58.00,53.00
1238,59.00,54.00
1239,60.00,54.00
1240,59.00,55.00
1241,61.00,55.00
1242,61.00,56.00
1243,61.00,55.00
1244,60.65,56.00
1245,61.00,55.00
1246,61.00,56.00
1247,61.00,54.00
1248,60.00,54.00
1249,61.00,55.00
1250,60.00,54.00
1251,61.00,54.00
1252,60.00,55.00
1253,60.00,55.00
1254,59.00,55.00
1255,60.00,54.00
1256,60.00,54.00
1257,60.00,55.00
1258,60.00,54.55
1259,60.00,54.00
1260,59.00,53.00
1261,58.00,53.00
1262,59.00,53.00
1263,59.00,53.00
1264,58.00,52.00
1265,59.00,53.00
1266,58.00,52.00
1267,56.00,51.00
1268,41.00,39.00
1269,18.00,40.00
1270,20.00,42.00
1271,18.00,37.00
1272,23.00,30.00
1273,31.00,23.00
1274,37.00,29.00
1275,41.00,34.00
1276,43.25,37.00
1277,45.00,38.00
1278,47.00,39.00
1279,46.00,40.00
1280,39.00,33.00
1281,19.00,30.35
1282,24.00,43.00
1283,25.00,43.00
1284,25.00,43.00
1285,23.00,42.00
1286,19.00,38.00
1287,19.00,17.00
1288,31.00,22.00
1289,39.00,31.00
1290,44.00,37.00
1291,48.00,40.00
1292,50.00,42.00
1293,51.00,45.00
1294,52.00,45.00
1295,52.00,45.00
1296,52.00,46.00
1297,53.00,45.00
1298,52.00,44.00
1299,52.00,44.00
1300,53.00,45.00
1301,54.00,47.00
1302,55.00,46.00
1303,55.00,48.00
1304,55.00,46.00
1305,40.00,29.00
1306,19.00,43.00
1307,22.00,47.00
1308,22.00,48.00
1309,19.00,48.00
1310,21.80,38.00
1311,33.00,28.00
1312,43.00,31.00
1313,47.00,37.00
1314,51.00,42.00
1315,53.00,44.00
1316,53.00,44.00
1317,53.00,45.00
1318,55.00,48.00
1319,55.45,46.00
1320,55.40,46.00
1321,56.00,46.00
1322,56.00,46.00
1323,56.00,47.00
1324,56.00,47.00
1325,56.00,47.00
1326,56.00,47.00
1327,56.00,47.00
1328,55.00,47.70
1329,56.00,49.00
1330,56.00,48.00
1331,56.00,48.00
1332,55.00,48.00
1333,56.00,47.75
1334,57.00,49.00
1335,56.00,48.00
1336,56.00,48.00
1337,57.00,50.00
1338,57.00,49.00
1339,58.00,50.00
1340,58.00,50.00
1341,57.00,49.00
1342,58.00,51.00
1343,57.00,49.00
1344,47.00,43.00
1345,24.00,28.00
1346,20.00,42.00
1347,19.00,42.00
1348,22.00,21.00
1349,33.00,24.00
1350,42.00,33.00
1351,45.00,38.00
1352,49.00,41.00
1353,50.00,42.25
1354,53.00,45.00
1355,52.00,45.00
1356,54.00,47.00
1357,54.00,46.00
1358,53.70,47.00
1359,53.00,46.00
