frame,left_opening,right_opening
1002,34.00,36.00
1003,34.00,35.00
1004,34.00,34.85
1005,35.00,35.00
1006,35.00,35.00
1007,37.00,36.00
1008,33.00,36.00
1009,33.00,36.00
1010,33.00,36.00
1011,36.00,35.00
1012,35.00,35.00
1013,35.00,35.00
1014,36.00,35.00
1015,35.00,34.00
1016,35.00,36.00
1017,36.00,36.00
1018,37.00,36.00
1019,37.00,35.00
1020,36.00,34.00
1021,37.00,34.00
1022,36.00,34.00
1023,34.00,35.00
1024,31.00,33.00
1025,34.00,34.00
1026,35.00,36.00
1027,34.00,36.00
1028,34.00,36.00
1029,34.00,35.00
1030,32.00,34.00
1031,33.00,34.00
1032,32.00,33.85
1033,33.00,34.00
1034,33.00,33.00
1035,32.00,33.00
1036,33.00,34.00
1037,33.00,34.00
1038,33.00,34.00
1039,34.00,30.10
1040,33.00,35.00
1041,32.00,35.00
1042,32.00,35.00
1043,33.00,34.00
1044,32.00,34.00
1045,33.00,34.00
1046,32.00,34.00
1047,32.00,33.00
1048,33.00,33.00
1049,31.00,33.00
1050,31.00,33.00
1051,30.00,33.00
1052,29.00,33.00
1053,29.00,34.00
1054,28.00,32.00
1055,30.00,32.00
1056,28.00,32.00
1057,32.00,34.00
1058,31.00,34.00
1059,31.00,35.00
1060,31.00,33.40
1061,32.00,34.00
1062,32.00,34.00
1063,32.00,35.00
1064,31.00,34.00
1065,33.00,32.00
1066,33.60,32.00
1067,33.00,33.00
1068,33.00,31.00
1069,33.00,31.00
1070,32.00,31.00
1071,32.00,32.00
1072,31.00,30.00
1073,31.00,32.00
1074,32.00,31.00
1075,31.00,33.00
1076,30.00,34.00
1077,31.00,33.00
1078,30.00,33.00
1079,31.00,33.00
1080,32.00,32.00
1081,31.00,32.00
1082,32.00,33.00
1083,33.00,32.00
1084,32.75,32.00
1085,34.00,33.00
1086,36.70,32.00
1087,36.00,32.00
1088,33.00,31.00
1089,35.00,31.95
1090,34.00,33.00
1091,33.00,32.00
1092,33.00,32.00
1093,32.00,30.00
1094,32.00,32.00
1095,32.00,33.00
1096,31.00,32.00
1097,22.00,27.00
1098,18.00,17.00
1099,17.00,11.00
1100,27.00,9.00
1101,18.00,10.85
1102,18.00,11.00
1103,14.00,10.00
1104,16.00,15.00
1105,22.00,23.00
1106,25.00,29.00
1107,30.00,29.00
1108,32.00,31.00
1109,34.00,32.65
1110,36.00,35.00
1111,36.00,36.00
1112,36.00,37.00
1113,37.00,37.00
1114,37.00,35.00
1115,38.00,33.00
1116,38.00,35.00
1117,38.00,34.00
1118,38.00,34.00
1119,38.00,39.00
1120,37.00,36.60
1121,37.00,38.00
1122,37.00,38.00
1123,38.00,37.00
1124,38.00,36.00
1125,39.00,36.00
1126,39.00,35.00
1127,39.00,34.00
1128,40.00,35.00
1129,40.00,36.00
1130,39.00,36.00
1131,41.00,37.00
1132,41.00,36.80
1133,40.00,37.00
1134,41.00,36.00
1135,41.00,38.00
1136,39.00,38.00
1137,40.00,36.00
1138,39.00,35.00
1139,38.00,35.00
1140,39.00,37.00
1141,39.00,39.00
1142,39.00,38.00
1143,40.00,39.00
1144,39.00,40.00
1145,39.00,40.00
1146,39.00,39.00
1147,39.00,39.65
1148,38.60,39.00
1149,38.85,39.00
1150,42.00,42.00
1151,42.00,43.00
1152,42.00,42.00
1153,42.00,43.00
1154,40.00,43.00
1155,40.00,43.00
1156,41.00,42.00
1157,40.00,43.00
1158,41.00,42.00
1159,42.00,43.00
1160,40.00,41.00
1161,38.00,37.00
1162,37.00,36.85
1163,38.00,40.00
1164,39.00,37.00
1165,37.00,37.00
1166,32.00,33.00
1167,13.00,20.00
1168,20.00,11.00
1169,18.80,11.00
1170,12.00,16.00
1171,19.00,24.00
1172,25.00,26.00
1173,27.00,28.00
1174,32.00,29.00
1175,33.00,30.00
1176,33.00,30.00
1177,34.00,31.00
1178,33.00,32.00
1179,35.00,33.00
1180,34.00,32.00
1181,37.00,35.00
1182,37.00,35.00
1183,36.00,34.00
1184,37.00,36.00
1185,38.00,37.00
1186,39.00,38.00
1187,38.00,37.00
1188,40.00,38.00
1189,40.00,36.00
1190,41.00,39.00
1191,40.00,37.00
1192,40.00,36.00
1193,40.00,36.00
1194,41.00,35.00
1195,41.00,36.00
1196,41.00,35.00
1197,39.00,35.00
1198,39.00,37.00
1199,39.00,38.00
1200,40.00,37.00
1201,40.00,37.00
1202,40.00,36.65
1203,41.00,37.30
1204,41.00,36.00
1205,39.00,36.00
1206,41.00,37.00
1207,42.00,39.00
1208,39.00,39.00
1209,40.00,38.00
1210,40.00,35.00
1211,42.00,35.00
1212,40.00,39.00
1213,39.00,37.25
1214,39.00,39.00
1215,40.00,34.00
1216,39.00,40.00
1217,40.00,39.00
1218,40.00,37.00
1219,39.00,38.00
1220,39.00,37.00
1221,40.00,36.00
1222,40.00,36.00
1223,39.00,37.00
1224,38.00,37.00
1225,37.00,35.00
1226,38.00,36.00
1227,39.00,37.00
1228,39.00,36.00
1229,37.00,36.00
1230,38.00,36.00
1231,37.00,36.00
1232,38.00,37.00
1233,37.00,37.00
1234,37.00,37.00
1235,38.00,36.00
1236,35.00,34.00
1237,36.00,36.00
1238,36.00,35.10
1239,35.00,34.00
1240,35.00,36.00
1241,35.00,36.00
1242,35.00,36.00
1243,37.00,36.00
1244,34.00,35.00
1245,34.00,36.00
1246,34.00,33.00
1247,35.00,32.00
1248,34.00,28.00
1249,33.30,26.00
1250,34.00,25.00
1251,34.20,27.00
1252,34.00,28.00
1253,34.00,28.00
1254,34.00,28.00
1255,33.00,28.00
1256,33.00,29.00
1257,33.00,30.00
1258,32.00,30.00
1259,32.00,30.00
1260,32.00,33.00
1261,29.00,28.00
1262,29.00,28.00
1263,12.00,18.00
1264,15.00,10.00
1265,18.00,11.00
1266,12.00,15.00
1267,18.00,22.00
1268,24.35,25.00
1269,26.00,25.00
1270,31.00,28.00
1271,32.00,31.00
1272,32.00,33.00
1273,33.00,32.60
1274,33.00,33.00
1275,32.00,33.00
1276,32.00,35.00
1277,31.15,35.00
1278,31.00,34.00
1279,32.00,36.00
1280,30.00,35.00
1281,30.00,36.00
1282,30.00,35.00
1283,30.50,36.00
